KODE,NAMA_PRODUK,UNIT,TANGGAL,NO_TRANSAKSI,QTY_MSK,NILAI_MSK,KATEGORI,QTY_TOTAL,NILAI_TOTAL
N0000023,NUTRIV BENECOL BCR,BTL,2021-08-07,1.11-210807.1250-002,12.0,6274.72,MASUK,12.0,6274.72
N0000023,NUTRIV BENECOL BCR,BTL,2021-08-12,1.11-210812.1241-004,6.0,6274.44,MASUK,6.0,6274.44
N0000023,NUTRIV BENECOL BCR,BTL,2021-09-22,1.13-210922.1621-004,6.0,6274.62,MASUK,6.0,6274.62
N0000023,NUTRIV BENECOL BCR,BTL,2021-11-10,1.11-211110.1802-007,6.0,6274.69,MASUK,6.0,6274.69
N0000024,NUTRIV BENECOL STRW,BTL,2021-01-12,1.11-210112.0420-007,6.0,6275.03,MASUK,6.0,6275.03
N0000024,NUTRIV BENECOL STRW,BTL,2021-02-05,1.13-210205.1346-001,6.0,6274.76,MASUK,6.0,6274.76
N0000024,NUTRIV BENECOL STRW,BTL,2021-03-08,1.13-210308.2006-002,6.0,6274.69,MASUK,6.0,6274.69
N0000024,NUTRIV BENECOL STRW,BTL,2021-04-07,1.13-210407.1649-003,6.0,6274.69,MASUK,6.0,6274.69
N0000024,NUTRIV BENECOL STRW,BTL,2021-04-19,1.13-210419.1946-001,6.0,6274.79,MASUK,6.0,6274.79
N0000024,NUTRIV BENECOL STRW,BTL,2021-05-19,1.13-210519.1711-003,12.0,6274.49,MASUK,12.0,6274.49
N0000024,NUTRIV BENECOL STRW,BTL,2021-06-21,1.11-210621.1824-004,6.0,6274.61,MASUK,6.0,6274.61
N0000024,NUTRIV BENECOL STRW,BTL,2021-06-26,1.13-210626.1124-004,6.0,6274.76,MASUK,6.0,6274.76
N0000024,NUTRIV BENECOL STRW,BTL,2021-07-10,1.11-210710.1517-001,6.0,6274.52,MASUK,6.0,6274.52
N0000024,NUTRIV BENECOL STRW,BTL,2021-07-17,1.13-210717.1529-003,6.0,6274.61,MASUK,6.0,6274.61
N0000024,NUTRIV BENECOL STRW,BTL,2021-08-04,1.13-210804.1228-002,6.0,6274.68,MASUK,6.0,6274.68
N0000024,NUTRIV BENECOL STRW,BTL,2021-08-07,1.11-210807.1250-002,12.0,6274.72,MASUK,12.0,6274.72
N0000024,NUTRIV BENECOL STRW,BTL,2021-09-08,1.11-210908.1406-009,6.0,6275.88,MASUK,6.0,6275.88
N0000024,NUTRIV BENECOL STRW,BTL,2021-11-17,1.11-211117.1239-004,6.0,6274.47,MASUK,6.0,6274.47
N0000024,NUTRIV BENECOL STRW,BTL,2021-12-15,1.12-211215.1934-007,6.0,6274.51,MASUK,6.0,6274.51
N0000031,NASAL ASPIRATOR,PCS,2021-03-08,1.12-210308.1748-004,1.0,217821.31,MASUK,1.0,217821.31
N0000031,NASAL ASPIRATOR,PCS,2021-03-25,1.13-210325.2023-005,1.0,217811.8,MASUK,1.0,217811.8
N0000031,NASAL ASPIRATOR,PCS,2021-04-08,1.11-210408.1308-005,1.0,217814.92,MASUK,1.0,217814.92
N0000031,NASAL ASPIRATOR,PCS,2021-07-07,1.11-210707.1714-013,3.0,17501.34,MASUK,3.0,17501.34
N0000031,NASAL ASPIRATOR,PCS,2021-09-11,1.11-210911.1901-004,3.0,17505.36,MASUK,3.0,17505.36
N0000031,NASAL ASPIRATOR,PCS,2021-10-23,1.11-211023.2047-008,2.0,17506.56,MASUK,2.0,17506.56
N0000034,NEURODEX 200,STRIP,2021-01-27,1.11-210127.0419-003,20.0,5050.31,MASUK,20.0,5050.31
N0000034,NEURODEX 200,STRIP,2021-03-10,1.11-210310.1218-004,20.0,5050.29,MASUK,20.0,5050.29
N0000034,NEURODEX 200,STRIP,2021-04-28,1.9-210428.1053-003,20.0,5050.69,MASUK,20.0,5050.69
N0000034,NEURODEX 200,STRIP,2021-06-14,1.11-210614.1822-002,20.0,5012.02,MASUK,20.0,5012.02
N0000034,NEURODEX 200,STRIP,2021-08-06,1.11-210806.1921-006,20.0,5012.07,MASUK,20.0,5012.07
N0000034,NEURODEX 200,STRIP,2021-08-23,1.11-210823.1336-002,20.0,5716.49,MASUK,20.0,5716.49
N0000034,NEURODEX 200,STRIP,2021-09-13,1.11-210913.1807-013,20.0,5040.11,MASUK,20.0,5040.11
N0000034,NEURODEX 200,STRIP,2021-10-06,1.11-211006.1246-004,20.0,4950.26,MASUK,20.0,4950.26
N0000034,NEURODEX 200,STRIP,2021-11-03,1.11-211103.1401-004,20.0,4950.03,MASUK,20.0,4950.03
N0000034,NEURODEX 200,STRIP,2021-12-10,1.11-211210.1857-007,20.0,5040.24,MASUK,20.0,5040.24
N0000037,NIPPLE SHIELD RELIABLE,PCS,2021-05-29,1.11-210529.1845-008,2.0,22504.4,MASUK,2.0,22504.4
N0000037,NIPPLE SHIELD RELIABLE,PCS,2021-07-07,1.11-210707.1714-013,3.0,13501.02,MASUK,3.0,13501.02
N0000037,NIPPLE SHIELD RELIABLE,PCS,2021-08-21,1.11-210821.1627-004,2.0,13501.94,MASUK,2.0,13501.94
N0000037,NIPPLE SHIELD RELIABLE,PCS,2021-10-02,1.11-211002.1731-010,3.0,13499.99,MASUK,3.0,13499.99
N0000037,NIPPLE SHIELD RELIABLE,PCS,2021-12-25,1.9-211225.2041-003,3.0,13500.29,MASUK,3.0,13500.29
N0000040,NOURISHSKIN 15'S,BOX,2021-01-15,1.13-210115.0426-001,1.0,119900.58,MASUK,1.0,119900.58
N0000040,NOURISHSKIN 15'S,BOX,2021-02-26,1.9-210226.1328-001,1.0,119915.71,MASUK,1.0,119915.71
N0000040,NOURISHSKIN 15'S,BOX,2021-05-04,1.9-210504.0826-001,1.0,105040.16,MASUK,1.0,105040.16
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-04-12,1.13-210412.1421-002,1.0,43647.72,MASUK,1.0,43647.72
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-05-10,1.11-210510.1648-013,1.0,43636.63,MASUK,1.0,43636.63
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-05-24,1.12-210524.1758-005,1.0,43637.17,MASUK,1.0,43637.17
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-05-31,1.13-210531.2032-005,1.0,43636.65,MASUK,1.0,43636.65
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-06-28,1.13-210628.1639-002,1.0,43637.97,MASUK,1.0,43637.97
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-07-19,1.11-210719.1828-004,1.0,43636.04,MASUK,1.0,43636.04
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-09-06,1.13-210906.1825-004,1.0,43638.04,MASUK,1.0,43638.04
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-09-27,1.11-210927.1451-002,1.0,43639.01,MASUK,1.0,43639.01
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-12-21,1.13-211221.0910-002,1.0,39710.98,MASUK,1.0,39710.98
N0000041,NOURISHSKIN ULTIMATE,BOX,2021-12-27,1.13-211227.1839-011,1.0,43637.94,MASUK,1.0,43637.94
N0000050,NUTRIV BENECOL LECY,BTL,2021-01-12,1.11-210112.0420-007,18.0,6275.03,MASUK,18.0,6275.03
N0000050,NUTRIV BENECOL LECY,BTL,2021-02-05,1.13-210205.1346-001,6.0,6274.76,MASUK,6.0,6274.76
N0000050,NUTRIV BENECOL LECY,BTL,2021-03-08,1.13-210308.2006-002,6.0,6274.69,MASUK,6.0,6274.69
N0000050,NUTRIV BENECOL LECY,BTL,2021-04-03,1.11-210403.0831-002,50.0,4950.25,MASUK,50.0,4950.25
N0000050,NUTRIV BENECOL LECY,BTL,2021-04-19,1.13-210419.1946-001,6.0,6274.79,MASUK,6.0,6274.79
N0000050,NUTRIV BENECOL LECY,BTL,2021-04-21,1.11-210421.1231-001,6.0,6274.42,MASUK,6.0,6274.42
N0000050,NUTRIV BENECOL LECY,BTL,2021-05-19,1.13-210519.1907-004,6.0,6274.71,MASUK,6.0,6274.71
N0000050,NUTRIV BENECOL LECY,BTL,2021-05-19,1.13-210519.1711-003,12.0,6274.49,MASUK,12.0,6274.49
N0000050,NUTRIV BENECOL LECY,BTL,2021-06-02,1.13-210602.1120-001,50.0,4950.01,MASUK,50.0,4950.01
N0000050,NUTRIV BENECOL LECY,BTL,2021-07-03,1.13-210703.1645-001,6.0,6274.64,MASUK,6.0,6274.64
N0000050,NUTRIV BENECOL LECY,BTL,2021-07-24,1.13-210724.0834-003,6.0,6274.56,MASUK,6.0,6274.56
N0000050,NUTRIV BENECOL LECY,BTL,2021-08-07,1.11-210807.1250-002,12.0,6274.72,MASUK,12.0,6274.72
N0000050,NUTRIV BENECOL LECY,BTL,2021-08-12,1.11-210812.1241-004,6.0,6274.44,MASUK,6.0,6274.44
N0000050,NUTRIV BENECOL LECY,BTL,2021-10-06,1.11-211006.1228-001,6.0,6274.74,MASUK,6.0,6274.74
N0000050,NUTRIV BENECOL LECY,BTL,2021-11-10,1.11-211110.1802-007,6.0,6274.69,MASUK,6.0,6274.69
N0000050,NUTRIV BENECOL LECY,BTL,2021-12-15,1.12-211215.1934-007,6.0,6274.51,MASUK,6.0,6274.51
N0000058,NATUR E 32'S,STRIP,2021-01-13,1.6-210113.0840-008,24.0,3580.26,MASUK,24.0,3580.26
N0000058,NATUR E 32'S,STRIP,2021-02-17,1.12-210217.1157-001,24.0,3616.7,MASUK,24.0,3616.7
N0000058,NATUR E 32'S,STRIP,2021-03-03,1.13-210303.1311-002,16.0,3617.02,MASUK,16.0,3617.02
N0000058,NATUR E 32'S,STRIP,2021-03-24,1.12-210324.1300-007,24.0,3580.4,MASUK,24.0,3580.4
N0000058,NATUR E 32'S,STRIP,2021-05-19,1.12-210519.1253-001,8.0,3580.27,MASUK,8.0,3580.27
N0000058,NATUR E 32'S,STRIP,2021-06-09,1.11-210609.1300-003,16.0,3507.13,MASUK,16.0,3507.13
N0000058,NATUR E 32'S,STRIP,2021-06-16,1.11-210616.1253-005,8.0,3507.31,MASUK,8.0,3507.31
N0000058,NATUR E 32'S,STRIP,2021-06-16,1.11-210616.1253-005,8.0,3507.31,MASUK,8.0,3507.31
N0000058,NATUR E 32'S,STRIP,2021-07-17,1.13-210717.1634-004,24.0,3507.18,MASUK,24.0,3507.18
N0000058,NATUR E 32'S,STRIP,2021-08-12,1.11-210812.1310-007,24.0,3580.25,MASUK,24.0,3580.25
N0000058,NATUR E 32'S,STRIP,2021-09-22,1.13-210922.1841-011,16.0,3507.16,MASUK,16.0,3507.16
N0000058,NATUR E 32'S,STRIP,2021-10-06,1.11-211006.1302-007,16.0,3580.27,MASUK,16.0,3580.27
N0000058,NATUR E 32'S,STRIP,2021-10-30,1.11-211030.2004-003,16.0,3580.25,MASUK,16.0,3580.25
N0000058,NATUR E 32'S,STRIP,2021-11-10,1.11-211110.1628-003,16.0,3507.11,MASUK,16.0,3507.11
N0000058,NATUR E 32'S,STRIP,2021-12-27,1.13-211227.1623-003,16.0,3654.46,MASUK,16.0,3654.46
N0000068,NATUR E ADVANCE (16),BOX,2021-02-03,1.13-210203.1935-003,6.0,4975.03,MASUK,6.0,4975.03
N0000068,NATUR E ADVANCE (16),BOX,2021-03-17,1.12-210317.1056-001,3.0,4976.75,MASUK,3.0,4976.75
N0000068,NATUR E ADVANCE (16),BOX,2021-05-03,1.11-210503.2029-008,3.0,36005.73,MASUK,3.0,36005.73
N0000068,NATUR E ADVANCE (16),BOX,2021-05-25,1.11-210525.1515-004,6.0,4975.71,MASUK,6.0,4975.71
N0000068,NATUR E ADVANCE (16),BOX,2021-07-21,1.11-210721.1938-005,6.0,4975.34,MASUK,6.0,4975.34
N0000068,NATUR E ADVANCE (16),BOX,2021-08-04,1.11-210804.1517-005,2.0,33122.6,MASUK,2.0,33122.6
N0000068,NATUR E ADVANCE (16),BOX,2021-08-25,1.11-210825.1748-008,1.0,35283.28,MASUK,1.0,35283.28
N0000068,NATUR E ADVANCE (16),BOX,2021-09-01,1.13-210901.1202-003,6.0,4975.08,MASUK,6.0,4975.08
N0000068,NATUR E ADVANCE (16),BOX,2021-11-03,1.11-211103.1401-004,6.0,4975.03,MASUK,6.0,4975.03
N0000068,NATUR E ADVANCE (16),BOX,2021-11-05,1.11-211105.2006-001,3.0,36010.65,MASUK,3.0,36010.65
N0000068,NATUR E ADVANCE (16),BOX,2021-11-17,1.11-211117.1248-006,2.0,34562.94,MASUK,2.0,34562.94
N0000068,NATUR E ADVANCE (16),BOX,2021-12-04,1.11-211204.1630-005,2.0,35282.86,MASUK,2.0,35282.86
N0000068,NATUR E ADVANCE (16),BOX,2021-12-15,1.12-211215.1640-003,6.0,4975.13,MASUK,6.0,4975.13
N0000072,NOURISHSKIN ULT 30,BOX,2021-05-25,1.11-210525.1515-004,3.0,5450.78,MASUK,3.0,5450.78
N0000072,NOURISHSKIN ULT 30,BOX,2021-06-25,1.11-210625.1343-003,3.0,5450.34,MASUK,3.0,5450.34
N0000072,NOURISHSKIN ULT 30,BOX,2021-08-25,1.13-210825.1411-003,3.0,5450.5,MASUK,3.0,5450.5
N0000072,NOURISHSKIN ULT 30,BOX,2021-11-08,1.11-211108.1821-004,1.0,20274.12,MASUK,1.0,20274.12
N0000072,NOURISHSKIN ULT 30,BOX,2021-12-08,1.11-211208.1457-008,3.0,5450.49,MASUK,3.0,5450.49
N0000083,NATUR E 300IU (16),STRIP,2021-03-03,1.13-210303.1311-002,12.0,8013.01,MASUK,12.0,8013.01
N0000083,NATUR E 300IU (16),STRIP,2021-05-19,1.11-210519.1517-001,12.0,7932.38,MASUK,12.0,7932.38
N0000083,NATUR E 300IU (16),STRIP,2021-06-09,1.11-210609.1300-003,4.0,7931.42,MASUK,4.0,7931.42
N0000083,NATUR E 300IU (16),STRIP,2021-06-30,1.11-210630.1329-009,12.0,7931.87,MASUK,12.0,7931.87
N0000083,NATUR E 300IU (16),STRIP,2021-07-21,1.11-210721.2013-009,12.0,7769.6,MASUK,12.0,7769.6
N0000083,NATUR E 300IU (16),STRIP,2021-08-10,1.13-210810.1645-003,24.0,7304.17,MASUK,24.0,7304.17
N0000083,NATUR E 300IU (16),STRIP,2021-08-12,1.11-210812.1310-007,24.0,7931.55,MASUK,24.0,7931.55
N0000083,NATUR E 300IU (16),STRIP,2021-10-02,1.11-211002.1659-004,8.0,7769.93,MASUK,8.0,7769.93
N0000083,NATUR E 300IU (16),STRIP,2021-10-21,1.11-211021.1112-002,8.0,7160.74,MASUK,8.0,7160.74
N0000083,NATUR E 300IU (16),STRIP,2021-11-17,1.11-211117.1248-006,8.0,7931.64,MASUK,8.0,7931.64
N0000083,NATUR E 300IU (16),STRIP,2021-12-15,1.11-211215.1540-007,8.0,7770.0,MASUK,8.0,7770.0
N0000084,NATUR E 300IU (32),STRIP,2021-01-12,1.11-210112.0303-001,6.0,20452.14,MASUK,6.0,20452.14
N0000084,NATUR E 300IU (32),STRIP,2021-02-06,1.13-210206.1030-003,24.0,7613.07,MASUK,24.0,7613.07
N0000084,NATUR E 300IU (32),STRIP,2021-02-11,1.9-210211.1731-001,6.0,20452.52,MASUK,6.0,20452.52
N0000084,NATUR E 300IU (32),STRIP,2021-03-03,1.13-210303.1311-002,16.0,7691.18,MASUK,16.0,7691.18
N0000084,NATUR E 300IU (32),STRIP,2021-03-15,1.11-210315.1646-001,6.0,20451.26,MASUK,6.0,20451.26
N0000084,NATUR E 300IU (32),STRIP,2021-04-05,1.13-210405.1934-003,6.0,20451.22,MASUK,6.0,20451.22
N0000084,NATUR E 300IU (32),STRIP,2021-04-30,1.11-210430.1446-001,6.0,20452.23,MASUK,6.0,20452.23
N0000084,NATUR E 300IU (32),STRIP,2021-05-19,1.11-210519.1517-001,24.0,7613.8,MASUK,24.0,7613.8
N0000084,NATUR E 300IU (32),STRIP,2021-05-27,1.9-210527.1727-003,6.0,20663.01,MASUK,6.0,20663.01
N0000084,NATUR E 300IU (32),STRIP,2021-06-14,1.13-210614.1647-002,6.0,20663.01,MASUK,6.0,20663.01
N0000084,NATUR E 300IU (32),STRIP,2021-07-06,1.13-210706.0916-004,6.0,20663.78,MASUK,6.0,20663.78
N0000084,NATUR E 300IU (32),STRIP,2021-07-26,1.12-210726.1559-002,6.0,20662.78,MASUK,6.0,20662.78
N0000084,NATUR E 300IU (32),STRIP,2021-08-02,1.13-210802.2012-007,6.0,20663.01,MASUK,6.0,20663.01
N0000084,NATUR E 300IU (32),STRIP,2021-08-16,1.11-210816.1954-005,6.0,20663.24,MASUK,6.0,20663.24
N0000084,NATUR E 300IU (32),STRIP,2021-08-30,1.13-210830.1548-001,6.0,20662.51,MASUK,6.0,20662.51
N0000084,NATUR E 300IU (32),STRIP,2021-09-08,1.11-210908.1401-008,16.0,7768.91,MASUK,16.0,7768.91
N0000084,NATUR E 300IU (32),STRIP,2021-10-28,1.9-211028.2003-009,6.0,20662.95,MASUK,6.0,20662.95
N0000084,NATUR E 300IU (32),STRIP,2021-11-11,1.12-211111.1121-001,6.0,20663.05,MASUK,6.0,20663.05
N0000084,NATUR E 300IU (32),STRIP,2021-11-17,1.11-211117.1248-006,16.0,7613.08,MASUK,16.0,7613.08
N0000084,NATUR E 300IU (32),STRIP,2021-12-16,1.13-211216.1804-002,6.0,20662.3,MASUK,6.0,20662.3
N0000103,NEBACETIN POWDER 5GR,BTL,2021-09-20,1.11-210920.1842-006,6.0,5315.24,MASUK,6.0,5315.24
N0000103,NEBACETIN POWDER 5GR,BTL,2021-10-07,1.11-211007.1538-006,1.0,21341.34,MASUK,1.0,21341.34
N0000111,NEOSANMAG FAST,STRIP,2021-01-13,1.11-210113.2027-001,8.0,2312.5,MASUK,8.0,2312.5
N0000111,NEOSANMAG FAST,STRIP,2021-01-20,1.11-210120.0915-008,8.0,2312.5,MASUK,8.0,2312.5
N0000111,NEOSANMAG FAST,STRIP,2021-02-10,1.6-210210.1920-005,16.0,2312.5,MASUK,16.0,2312.5
N0000111,NEOSANMAG FAST,STRIP,2021-03-10,1.12-210310.1931-003,8.0,2312.5,MASUK,8.0,2312.5
N0000111,NEOSANMAG FAST,STRIP,2021-04-01,1.11-210401.1750-004,16.0,2312.1,MASUK,16.0,2312.1
N0000111,NEOSANMAG FAST,STRIP,2021-04-08,1.12-210408.1559-006,16.0,2312.5,MASUK,16.0,2312.5
N0000111,NEOSANMAG FAST,STRIP,2021-04-15,1.11-210415.1951-002,8.0,2312.5,MASUK,8.0,2312.5
N0000111,NEOSANMAG FAST,STRIP,2021-06-10,1.9-210610.1516-003,48.0,2310.42,MASUK,48.0,2310.42
N0000111,NEOSANMAG FAST,STRIP,2021-08-13,1.11-210813.1849-001,48.0,2310.42,MASUK,48.0,2310.42
N0000111,NEOSANMAG FAST,STRIP,2021-10-22,1.11-211022.1755-003,24.0,2312.5,MASUK,24.0,2312.5
N0000111,NEOSANMAG FAST,STRIP,2021-12-09,1.11-211209.1426-001,24.0,2312.5,MASUK,24.0,2312.5
N0000111,NEOSANMAG FAST,STRIP,2021-12-23,1.11-211223.1849-005,24.0,2310.2,MASUK,24.0,2310.2
N0000120,NYSTATIN DROP,BTL,2021-01-15,1.13-210115.0436-002,2.0,22000.3,MASUK,2.0,22000.3
N0000120,NYSTATIN DROP,BTL,2021-02-11,1.9-210211.1740-002,2.0,22002.34,MASUK,2.0,22002.34
N0000120,NYSTATIN DROP,BTL,2021-04-22,1.13-210422.1922-003,2.0,22000.6,MASUK,2.0,22000.6
N0000120,NYSTATIN DROP,BTL,2021-05-20,1.13-210520.1831-002,2.0,22001.1,MASUK,2.0,22001.1
N0000120,NYSTATIN DROP,BTL,2021-05-31,1.13-210531.2009-002,2.0,22000.18,MASUK,2.0,22000.18
N0000120,NYSTATIN DROP,BTL,2021-06-10,1.9-210610.1457-001,2.0,22000.15,MASUK,2.0,22000.15
N0000120,NYSTATIN DROP,BTL,2021-08-03,1.11-210803.1540-005,2.0,22002.08,MASUK,2.0,22002.08
N0000120,NYSTATIN DROP,BTL,2021-08-12,1.13-210812.1650-002,2.0,22002.3,MASUK,2.0,22002.3
N0000120,NYSTATIN DROP,BTL,2021-08-19,1.13-210819.1239-002,2.0,22003.5,MASUK,2.0,22003.5
N0000120,NYSTATIN DROP,BTL,2021-09-27,1.11-210927.1515-007,2.0,22001.18,MASUK,2.0,22001.18
N0000120,NYSTATIN DROP,BTL,2021-11-01,1.13-211101.1917-005,1.0,22014.45,MASUK,1.0,22014.45
N0000120,NYSTATIN DROP,BTL,2021-11-08,1.11-211108.1825-005,2.0,22002.01,MASUK,2.0,22002.01
N0000120,NYSTATIN DROP,BTL,2021-12-30,1.13-211230.1823-004,2.0,22000.0,MASUK,2.0,22000.0
N0000121,NATUR E WHITE 16'S,STRIP,2021-05-05,1.12-210505.1855-004,12.0,10781.17,MASUK,12.0,10781.17
N0000121,NATUR E WHITE 16'S,STRIP,2021-07-28,1.13-210728.1740-003,12.0,10637.29,MASUK,12.0,10637.29
N0000122,NATUR E WHITE 32'S,BOX,2021-05-05,1.12-210505.1855-004,1.0,79042.14,MASUK,1.0,79042.14
N0000122,NATUR E WHITE 32'S,BOX,2021-07-28,1.13-210728.1740-003,1.0,79035.7,MASUK,1.0,79035.7
N0000127,NIVEA BODY SERUM INTENSIVE 180ML,PCS,2021-01-11,1.11-210111.0023-001,1.0,28601.2,MASUK,1.0,28601.2
N0000127,NIVEA BODY SERUM INTENSIVE 180ML,PCS,2021-02-10,1.12-210210.1754-002,3.0,28601.74,MASUK,3.0,28601.74
N0000129,NEXITRA TAB 500MG,STRIP,2021-01-27,1.11-210127.0422-004,5.0,13740.37,MASUK,5.0,13740.37
N0000129,NEXITRA TAB 500MG,STRIP,2021-02-10,1.9-210210.1254-004,5.0,13741.51,MASUK,5.0,13741.51
N0000129,NEXITRA TAB 500MG,STRIP,2021-05-05,1.13-210505.1745-003,5.0,13740.2,MASUK,5.0,13740.2
N0000129,NEXITRA TAB 500MG,STRIP,2021-06-09,1.9-210609.1624-006,5.0,13740.28,MASUK,5.0,13740.28
N0000129,NEXITRA TAB 500MG,STRIP,2021-07-28,1.13-210728.1811-009,5.0,13740.7,MASUK,5.0,13740.7
N0000129,NEXITRA TAB 500MG,STRIP,2021-08-25,1.13-210825.1411-003,5.0,13741.26,MASUK,5.0,13741.26
N0000129,NEXITRA TAB 500MG,STRIP,2021-12-08,1.11-211208.1457-008,5.0,13741.24,MASUK,5.0,13741.24
N0000129,NEXITRA TAB 500MG,STRIP,2021-12-29,1.11-211229.1442-004,5.0,13741.94,MASUK,5.0,13741.94
N0000130,NUTRICAN 245G,BOX,2021-01-11,1.11-210111.0023-001,2.0,88003.71,MASUK,2.0,88003.71
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,2021-01-11,1.11-210111.0023-001,3.0,6274.66,MASUK,3.0,6274.66
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,2021-02-10,1.12-210210.1754-002,18.0,6274.78,MASUK,18.0,6274.78
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,2021-04-21,1.11-210421.1231-001,6.0,6274.42,MASUK,6.0,6274.42
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,2021-04-21,1.11-210421.1256-002,18.0,6274.43,MASUK,18.0,6274.43
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,2021-07-17,1.13-210717.1529-003,6.0,6274.61,MASUK,6.0,6274.61
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,2021-07-17,1.13-210717.1529-003,6.0,6274.61,MASUK,6.0,6274.61
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,2021-08-26,1.11-210826.1104-001,12.0,6274.4,MASUK,12.0,6274.4
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,2021-11-10,1.11-211110.1802-007,6.0,6274.69,MASUK,6.0,6274.69
N0000131,NUTRIVE FIBERSHOT 100ML,BTL,2021-11-24,1.12-211124.1425-008,6.0,6275.17,MASUK,6.0,6275.17
N0000132,NEGATAL KAPSUL,BTL,2021-04-07,1.11-210407.1316-005,12.0,17160.59,MASUK,12.0,17160.59
N0000132,NEGATAL KAPSUL,BTL,2021-04-07,1.11-210407.1316-005,3.0,11075.38,MASUK,3.0,11075.38
N0000132,NEGATAL KAPSUL,BTL,2021-05-05,1.13-210505.1745-003,3.0,11075.16,MASUK,3.0,11075.16
N0000132,NEGATAL KAPSUL,BTL,2021-06-09,1.9-210609.1624-006,3.0,11075.23,MASUK,3.0,11075.23
N0000132,NEGATAL KAPSUL,BTL,2021-08-11,1.11-210811.1231-001,3.0,11078.46,MASUK,3.0,11078.46
N0000132,NEGATAL KAPSUL,BTL,2021-09-08,1.11-210908.1349-005,3.0,11075.97,MASUK,3.0,11075.97
N0000132,NEGATAL KAPSUL,BTL,2021-09-29,1.11-210929.1721-003,3.0,11075.83,MASUK,3.0,11075.83
N0000134,NIVEA CARE&PROTECT SERUM 70ML,PCS,2021-04-07,1.11-210407.1335-007,2.0,15621.51,MASUK,2.0,15621.51
N0000134,NIVEA CARE&PROTECT SERUM 70ML,PCS,2021-05-19,1.13-210519.1711-003,2.0,15620.23,MASUK,2.0,15620.23
N0000135,NESTLE PURE LIFE 330,BTL,2021-05-28,1.11-210528.1933-004,24.0,1954.26,MASUK,24.0,1954.26
N0000136,NOVAGESIC TAB,STRIP,2021-07-22,1.11-210722.2003-009,20.0,2500.0,MASUK,20.0,2500.0
N0000137,NYTEX 200MG,STRIP,2021-08-10,1.11-210810.1255-001,12.0,25300.33,MASUK,12.0,25300.33
N0000137,NYTEX 200MG,STRIP,2021-08-19,1.13-210819.1236-001,36.0,25300.0,MASUK,36.0,25300.0
N0000137,NYTEX 200MG,STRIP,2021-08-21,1.13-210821.1109-002,6.0,22266.67,MASUK,6.0,22266.67
N0000138,NYTEX SYR 100MG,BTL,2021-08-19,1.13-210819.1236-001,2.0,30250.0,MASUK,2.0,30250.0
N0000139,NIVEA CARE &  PROTECT SERUM 180ML,PCS,2021-08-21,1.11-210821.1602-003,3.0,24461.75,MASUK,3.0,24461.75
N0000140,NIVEA NIGHT NOURISH SERUM 180ML,PCS,2021-08-21,1.11-210821.1602-003,1.0,36385.7,MASUK,1.0,36385.7
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-01-12,1.11-210112.0313-003,1.0,15402.64,MASUK,1.0,15402.64
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-01-12,1.11-210112.0313-003,1.0,15402.64,MASUK,1.0,15402.64
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-05-24,1.12-210524.1445-001,1.0,15401.56,MASUK,1.0,15401.56
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-06-07,1.11-210607.1822-012,2.0,14632.05,MASUK,2.0,14632.05
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-07-16,1.11-210716.0927-002,3.0,14631.43,MASUK,3.0,14631.43
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-07-26,1.12-210726.1553-001,2.0,14630.18,MASUK,2.0,14630.18
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-09-16,1.11-210916.1920-002,3.0,14630.88,MASUK,3.0,14630.88
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-10-11,1.13-211011.1123-003,500.0,575.56,MASUK,500.0,575.56
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-11-29,1.9-211129.1336-002,2.0,14631.19,MASUK,2.0,14631.19
N0000141,NEO VEDRIN DROPS 10ML,BTL,2021-12-01,1.11-211201.1531-002,3.0,14110.34,MASUK,3.0,14110.34
N0002388,NEO RHEUMACYL ACTIV 4'S,STRIP,2021-03-15,1.13-210315.1503-002,2.0,21341.07,MASUK,2.0,21341.07
O0000002,OB HERBAL SYR,BTL,2021-01-19,1.11-210119.0810-003,6.0,12500.54,MASUK,6.0,12500.54
